protein1 protein2 experimental database textmining combined_score
208964.PA4238 208964.PA1800 0 0 358 358
208964.PA4238 208964.PA2384 501 0 0 501
208964.PA4238 208964.PA2545 234 0 0 234
208964.PA4238 208964.PA2896 358 0 97 395
208964.PA4238 208964.PA3344 114 0 102 170
208964.PA4238 208964.PA1235 270 0 0 270
208964.PA4238 208964.PA2387 358 0 97 395
208964.PA4238 208964.PA5239 658 0 0 658
208964.PA4238 208964.PA3300 250 0 0 250
208964.PA4238 208964.PA4261 584 0 0 584
208964.PA4238 208964.PA0376 641 0 358 759
208964.PA4238 208964.PA4244 502 0 0 502
208964.PA4238 208964.PA3011 340 0 0 340
208964.PA4238 208964.PA4257 806 0 0 806
208964.PA4238 208964.PA4253 492 0 0 491
208964.PA4238 208964.PA5536 425 0 0 424
208964.PA4238 208964.PA4354 153 0 0 152
208964.PA4238 208964.PA3094 270 0 0 270
208964.PA4238 208964.PA1619 270 0 0 270
208964.PA4238 208964.PA0799 683 553 121 864
208964.PA4238 208964.PA2426 358 0 97 395
208964.PA4238 208964.PA5032 270 0 0 270
208964.PA4238 208964.PA4577 383 0 0 382
208964.PA4238 208964.PA2778 521 328 121 692
208964.PA4238 208964.PA4264 806 0 0 806
208964.PA4238 208964.PA3950 139 287 97 397
208964.PA4238 208964.PA5324 270 0 0 270
208964.PA4238 208964.PA2424 250 0 0 250
208964.PA4238 208964.PA3285 358 0 97 395
208964.PA4238 208964.PA4568 506 0 0 506
208964.PA4238 208964.PA4260 731 0 0 731
208964.PA4238 208964.PA3060 521 328 121 692
208964.PA4238 208964.PA4269 980 924 834 999
208964.PA4238 208964.PA4120 264 0 0 264
208964.PA4238 208964.PA1363 358 0 97 395
208964.PA4238 208964.PA4378 73 154 0 182
208964.PA4238 208964.PA5315 506 0 0 506
208964.PA4238 208964.PA4172 234 0 0 234
208964.PA4238 208964.PA4723 425 0 0 424
208964.PA4238 208964.PA0467 362 0 0 362
208964.PA4238 208964.PA4274 653 0 0 653
208964.PA4238 208964.PA5007 73 154 0 182
208964.PA4238 208964.PA2816 198 0 0 198
208964.PA4238 208964.PA3899 358 0 97 395
208964.PA4238 208964.PA5255 266 0 0 266
208964.PA4238 208964.PA1599 270 0 0 270
208964.PA4238 208964.PA4288 270 0 0 270
208964.PA4238 208964.PA4252 686 0 0 686
208964.PA4238 208964.PA4242 492 0 0 491
208964.PA4238 208964.PA3027 270 0 0 270
208964.PA4238 208964.PA1544 475 0 0 475
208964.PA4238 208964.PA0473 362 0 0 362
208964.PA4238 208964.PA1655 362 0 0 362
208964.PA4238 208964.PA4896 358 0 97 395
208964.PA4238 208964.PA1890 362 0 0 362
208964.PA4238 208964.PA4741 806 0 0 806
208964.PA4238 208964.PA4070 270 0 0 270
208964.PA4238 208964.PA4778 383 0 0 382
208964.PA4238 208964.PA4259 769 0 0 769
208964.PA4238 208964.PA0494 358 454 0 634
208964.PA4238 208964.PA0576 960 0 547 980
208964.PA4238 208964.PA1033 362 0 0 362
208964.PA4238 208964.PA1026 589 0 0 589
208964.PA4238 208964.PA2333 384 0 0 384
208964.PA4238 208964.PA0579 719 0 0 719
208964.PA4238 208964.PA3924 250 0 0 250
208964.PA4238 208964.PA2704 270 0 0 270
208964.PA4238 208964.PA4462 805 0 358 869
208964.PA4238 208964.PA1623 362 0 0 362
208964.PA4238 208964.PA5201 796 154 0 820
208964.PA4238 208964.PA4401 362 0 0 362
208964.PA4238 208964.PA0248 270 0 0 270
208964.PA4238 208964.PA4011 320 0 0 319
208964.PA4238 208964.PA3269 270 0 0 270
208964.PA4238 208964.PA4246 782 0 0 782
208964.PA4238 208964.PA4270 980 924 789 999
208964.PA4238 208964.PA3810 209 0 224 359
208964.PA4238 208964.PA5499 501 0 0 501
208964.PA4238 208964.PA2519 270 0 0 270
208964.PA4238 208964.PA3299 250 0 0 250
208964.PA4238 208964.PA5274 589 0 0 589
208964.PA4238 208964.PA0588 0 0 171 171
208964.PA4238 208964.PA0190 320 0 0 319
208964.PA4238 208964.PA0428 139 287 97 397
208964.PA4238 208964.PA4273 177 0 358 449
208964.PA4238 208964.PA4251 561 0 0 561
208964.PA4238 208964.PA3689 377 0 0 377
208964.PA4238 208964.PA2047 270 0 0 270
208964.PA4238 208964.PA0547 153 0 0 152
208964.PA4238 208964.PA3855 362 0 0 362
208964.PA4238 208964.PA1467 492 0 0 491
208964.PA4238 208964.PA4258 492 0 0 491
208964.PA4238 208964.PA4239 787 0 470 882
208964.PA4238 208964.PA4745 806 0 0 806
208964.PA4238 208964.PA1866 602 614 0 839
208964.PA4238 208964.PA0675 358 0 97 395
208964.PA4238 208964.PA0590 366 0 0 366
208964.PA4238 208964.PA4198 250 0 0 250
208964.PA4238 208964.PA0163 270 0 0 270
208964.PA4238 208964.PA3927 270 0 0 270
208964.PA4238 208964.PA4256 504 0 0 504
208964.PA4238 208964.PA1466 362 0 0 362
208964.PA4238 208964.PA4659 377 0 0 377
208964.PA4238 208964.PA2332 270 0 0 270
208964.PA4238 208964.PA3563 194 0 0 194
208964.PA4238 208964.PA5342 270 0 0 270
208964.PA4238 208964.PA1912 358 0 97 395
208964.PA4238 208964.PA5116 383 0 0 382
208964.PA4238 208964.PA4704 655 0 0 655
208964.PA4238 208964.PA0770 0 0 358 358
208964.PA4238 208964.PA2917 270 0 0 270
208964.PA4238 208964.PA4873 209 0 164 310
208964.PA4238 208964.PA2511 270 0 0 270
208964.PA4238 208964.PA0762 358 0 97 395
208964.PA4238 208964.PA4052 492 0 0 491
208964.PA4238 208964.PA3466 139 287 97 397
208964.PA4238 208964.PA3571 270 0 0 270
208964.PA4238 208964.PA3679 206 0 0 206
208964.PA4238 208964.PA1229 270 0 0 270
208964.PA4238 208964.PA2281 270 0 0 270
208964.PA4238 208964.PA4227 270 0 0 270
208964.PA4238 208964.PA0455 139 287 97 397
208964.PA4238 208964.PA0780 270 0 0 270
208964.PA4238 208964.PA4567 517 0 358 676
208964.PA4238 208964.PA4437 521 328 121 692
208964.PA4238 208964.PA4247 492 0 0 491
208964.PA4238 208964.PA3742 498 0 0 497
208964.PA4238 208964.PA3322 377 0 0 377
208964.PA4238 208964.PA2012 358 454 0 634
208964.PA4238 208964.PA0612 354 0 0 354
208964.PA4238 208964.PA4268 719 0 0 719
208964.PA4238 208964.PA4840 195 0 0 195
208964.PA4238 208964.PA4563 719 0 0 719
208964.PA4238 208964.PA0031 384 0 0 384
208964.PA4238 208964.PA4764 501 0 0 501
208964.PA4238 208964.PA1300 358 0 97 395
208964.PA4238 208964.PA4250 719 0 0 719
208964.PA4238 208964.PA3656 763 0 0 763
208964.PA4238 208964.PA3830 270 0 0 270
208964.PA4238 208964.PA3622 925 0 463 958
208964.PA4238 208964.PA0527 475 0 0 475
208964.PA4238 208964.PA4878 854 0 0 854
208964.PA4238 208964.PA2891 358 454 0 634
208964.PA4238 208964.PA3410 358 0 97 395
208964.PA4238 208964.PA3074 521 328 121 692
208964.PA4238 208964.PA2473 367 0 0 367
208964.PA4238 208964.PA1185 362 0 0 362
208964.PA4238 208964.PA4254 719 0 0 719
208964.PA4238 208964.PA2742 492 0 0 491
208964.PA4238 208964.PA0831 270 0 0 270
208964.PA4238 208964.PA0472 358 0 97 395
208964.PA4238 208964.PA0279 153 0 0 152
208964.PA4238 208964.PA1713 270 0 0 270
208964.PA4238 208964.PA1261 270 0 0 270
208964.PA4238 208964.PA2737 377 0 0 377
208964.PA4238 208964.PA4255 492 0 0 491
208964.PA4238 208964.PA2259 194 0 0 194
208964.PA4239 208964.PA1821 375 0 0 375
208964.PA4239 208964.PA4937 341 0 0 341
208964.PA4239 208964.PA1498 654 0 0 654
208964.PA4239 208964.PA2102 549 337 0 688
208964.PA4239 208964.PA4264 960 924 358 997
208964.PA4239 208964.PA2566 191 0 0 191
208964.PA4239 208964.PA3950 205 451 0 544
208964.PA4239 208964.PA4735 195 0 0 195
208964.PA4239 208964.PA5418 191 0 0 191
208964.PA4239 208964.PA4944 0 0 449 449
208964.PA4239 208964.PA0767 806 0 0 806
208964.PA4239 208964.PA4568 960 0 0 959
208964.PA4239 208964.PA4661 367 0 0 367
208964.PA4239 208964.PA4260 960 0 0 959
208964.PA4239 208964.PA4269 685 0 0 685
208964.PA4239 208964.PA5252 579 0 0 579
208964.PA4239 208964.PA1874 205 0 0 205
208964.PA4239 208964.PA0934 547 0 0 547
208964.PA4239 208964.PA1234 188 0 0 188
208964.PA4239 208964.PA2424 347 0 0 347
208964.PA4239 208964.PA5008 380 621 0 754
208964.PA4239 208964.PA4274 960 0 0 959
208964.PA4239 208964.PA0966 0 0 243 242
208964.PA4239 208964.PA4743 492 0 0 491
208964.PA4239 208964.PA5315 960 0 0 959
208964.PA4239 208964.PA4595 579 0 0 579
208964.PA4239 208964.PA1562 554 0 0 554
208964.PA4239 208964.PA3717 225 0 0 224
208964.PA4239 208964.PA3657 574 0 0 574
208964.PA4239 208964.PA4760 519 0 0 519
208964.PA4239 208964.PA1119 205 0 0 205
208964.PA4239 208964.PA4252 960 0 331 971
208964.PA4239 208964.PA1777 205 0 0 205
208964.PA4239 208964.PA3248 156 0 0 155
208964.PA4239 208964.PA4242 951 0 0 951
208964.PA4239 208964.PA5343 512 244 0 615
208964.PA4239 208964.PA4728 0 0 406 405
208964.PA4239 208964.PA1294 706 0 0 706
208964.PA4239 208964.PA2841 375 0 0 375
208964.PA4239 208964.PA4741 960 924 358 997
208964.PA4239 208964.PA3146 512 244 0 615
208964.PA4239 208964.PA4259 960 924 0 996
208964.PA4239 208964.PA0579 960 0 0 959
208964.PA4239 208964.PA3924 347 0 0 347
208964.PA4239 208964.PA1624 195 0 0 195
208964.PA4239 208964.PA4585 805 0 0 805
208964.PA4239 208964.PA4336 166 0 0 165
208964.PA4239 208964.PA1041 205 0 0 205
208964.PA4239 208964.PA1737 375 0 0 375
208964.PA4239 208964.PA3810 376 0 0 376
208964.PA4239 208964.PA3299 347 0 0 347
208964.PA4239 208964.PA0070 195 0 0 195
208964.PA4239 208964.PA0428 205 451 0 544
208964.PA4239 208964.PA4273 806 0 0 806
208964.PA4239 208964.PA5338 547 0 0 547
208964.PA4239 208964.PA4246 980 924 357 998
208964.PA4239 208964.PA4270 711 0 0 711
208964.PA4239 208964.PA3426 375 0 0 375
208964.PA4239 208964.PA4258 960 0 0 959
208964.PA4239 208964.PA4745 659 0 0 659
208964.PA4239 208964.PA4251 960 0 0 959
208964.PA4239 208964.PA5454 512 244 0 615
208964.PA4239 208964.PA2890 375 0 0 375
208964.PA4239 208964.PA4746 492 0 0 491
208964.PA4239 208964.PA4572 225 0 0 224
208964.PA4239 208964.PA5398 191 0 0 191
208964.PA4239 208964.PA4198 347 0 0 347
208964.PA4239 208964.PA0355 166 0 0 165
208964.PA4239 208964.PA4256 960 0 0 959
208964.PA4239 208964.PA1964 579 0 0 579
208964.PA4239 208964.PA3903 492 0 0 491
208964.PA4239 208964.PA0770 697 0 0 697
208964.PA4239 208964.PA3287 169 0 0 169
208964.PA4239 208964.PA3554 512 244 0 615
208964.PA4239 208964.PA0744 375 0 0 375
208964.PA4239 208964.PA3563 173 0 0 173
208964.PA4239 208964.PA3466 205 451 0 544
208964.PA4239 208964.PA3526 205 0 0 205
208964.PA4239 208964.PA3679 433 0 0 433
208964.PA4239 208964.PA1159 242 0 0 241
208964.PA4239 208964.PA4873 376 0 0 376
208964.PA4239 208964.PA1048 205 0 0 205
208964.PA4239 208964.PA0592 805 0 0 805
208964.PA4239 208964.PA1794 644 0 164 689
208964.PA4239 208964.PA4052 517 0 0 517
208964.PA4239 208964.PA0973 205 0 0 205
208964.PA4239 208964.PA1928 156 0 0 155
208964.PA4239 208964.PA4631 512 244 0 615
208964.PA4239 208964.PA2748 574 0 0 574
208964.PA4239 208964.PA4247 960 0 297 970
208964.PA4239 208964.PA1240 375 0 0 375
208964.PA4239 208964.PA3742 960 0 0 959
208964.PA4239 208964.PA0455 205 451 0 544
208964.PA4239 208964.PA4567 960 0 0 959
208964.PA4239 208964.PA4468 595 0 0 595
208964.PA4239 208964.PA3019 579 0 0 579
208964.PA4239 208964.PA3227 182 0 0 181
208964.PA4239 208964.PA3653 806 0 0 806
208964.PA4239 208964.PA1191 519 0 0 519
208964.PA4239 208964.PA4361 512 244 0 615
208964.PA4239 208964.PA2477 188 0 0 188
208964.PA4239 208964.PA4268 960 924 0 996
208964.PA4239 208964.PA4840 806 0 0 806
208964.PA4239 208964.PA4563 960 0 0 959
208964.PA4239 208964.PA1021 375 0 0 375
208964.PA4239 208964.PA2694 188 0 0 188
208964.PA4239 208964.PA4254 960 924 358 997
208964.PA4239 208964.PA2622 242 0 0 241
208964.PA4239 208964.PA3656 960 924 358 997
208964.PA4239 208964.PA4250 960 924 0 996
208964.PA4239 208964.PA3622 0 0 225 224
208964.PA4239 208964.PA4255 960 0 358 972
208964.PA4239 208964.PA2259 173 0 0 173
208964.PA4239 208964.PA2742 960 0 0 959
208964.PA4239 208964.PA3746 805 0 0 805
208964.PA4239 208964.PA4238 787 0 470 882
208964.PA4239 208964.PA3961 447 621 61 786
208964.PA4239 208964.PA4744 960 0 0 959
208964.PA4239 208964.PA3868 643 0 0 643
208964.PA4239 208964.PA5570 960 0 0 959
208964.PA4239 208964.PA5470 611 0 0 611
208964.PA4239 208964.PA4433 960 0 0 959
208964.PA4239 208964.PA4240 960 924 358 997
208964.PA4239 208964.PA4068 512 244 0 615
208964.PA4239 208964.PA0019 611 0 0 611
208964.PA4239 208964.PA2194 191 0 0 191
208964.PA4239 208964.PA2741 960 0 0 959
208964.PA4239 208964.PA1629 375 0 0 375
208964.PA4239 208964.PA4237 960 0 0 959
208964.PA4239 208964.PA1949 173 0 0 173
208964.PA4239 208964.PA4267 960 924 271 997
208964.PA4239 208964.PA5049 937 0 0 937
208964.PA4239 208964.PA3297 447 621 61 786
208964.PA4239 208964.PA0456 242 0 0 241
208964.PA4239 208964.PA0868 504 0 0 504
208964.PA4239 208964.PA2557 347 0 0 347
208964.PA4239 208964.PA0431 547 0 0 547
208964.PA4239 208964.PA4768 806 0 0 806
208964.PA4239 208964.PA1215 347 0 0 347
208964.PA4239 208964.PA4265 643 0 0 643
208964.PA4239 208964.PA2097 328 0 0 328
208964.PA4239 208964.PA3162 806 924 0 984
208964.PA4239 208964.PA4262 960 924 0 996
208964.PA4239 208964.PA2345 191 0 0 191
208964.PA4239 208964.PA4980 375 0 0 375
208964.PA4239 208964.PA0794 554 0 0 554
208964.PA4239 208964.PA4171 166 0 0 165
208964.PA4239 208964.PA3990 806 0 0 806
208964.PA4239 208964.PA4724 644 0 164 689
208964.PA4239 208964.PA1122 611 0 0 611
208964.PA4239 208964.PA4241 960 924 358 997
208964.PA4239 208964.PA0555 494 0 0 493
208964.PA4239 208964.PA0583 0 0 167 167
208964.PA4239 208964.PA5337 492 0 0 491
208964.PA4239 208964.PA3701 611 0 0 611
208964.PA4239 208964.PA4275 492 0 0 491
208964.PA4239 208964.PA2498 169 0 0 169
208964.PA4239 208964.PA4952 634 0 0 634
208964.PA4239 208964.PA4276 492 0 0 491
208964.PA4239 208964.PA4932 960 0 0 959
208964.PA4239 208964.PA2840 205 451 0 544
208964.PA4239 208964.PA3692 205 0 0 205
208964.PA4239 208964.PA3601 699 0 0 699
208964.PA4239 208964.PA0745 375 0 0 375
208964.PA4239 208964.PA4934 960 0 0 959
208964.PA4239 208964.PA2767 375 0 0 375
208964.PA4239 208964.PA5254 225 0 0 224
208964.PA4239 208964.PA3745 960 0 282 969
208964.PA4239 208964.PA1793 182 0 0 181
208964.PA4239 208964.PA3262 225 0 0 224
208964.PA4239 208964.PA0833 205 0 0 205
208964.PA4239 208964.PA1538 328 0 0 328
208964.PA4239 208964.PA3600 699 0 0 699
208964.PA4239 208964.PA4935 960 0 0 959
208964.PA4239 208964.PA4751 673 0 0 673
208964.PA4239 208964.PA4432 960 0 0 959
208964.PA4239 208964.PA2893 347 0 0 347
208964.PA4239 208964.PA4665 757 0 0 757
208964.PA4239 208964.PA2619 806 550 0 908
208964.PA4239 208964.PA4463 806 0 0 806
208964.PA4239 208964.PA3134 644 0 164 689
208964.PA4239 208964.PA2851 806 0 0 806
208964.PA4239 208964.PA3818 492 0 0 491
208964.PA4239 208964.PA4272 960 0 0 959
208964.PA4239 208964.PA2900 205 0 0 205
208964.PA4239 208964.PA5393 328 0 0 328
208964.PA4239 208964.PA4249 960 924 0 996
208964.PA4239 208964.PA2013 375 0 0 375
208964.PA4239 208964.PA1748 375 0 0 375
208964.PA4239 208964.PA3860 347 0 0 347
208964.PA4239 208964.PA2970 960 0 0 959
208964.PA4239 208964.PA4330 375 0 0 375
208964.PA4239 208964.PA5183 195 0 0 195
208964.PA4239 208964.PA4366 595 0 0 595
208964.PA4239 208964.PA4243 805 0 0 805
208964.PA4239 208964.PA4271 806 0 0 806
208964.PA4239 208964.PA4263 960 0 0 959
208964.PA4239 208964.PA4248 960 0 0 959
208964.PA4239 208964.PA4671 960 0 0 959
208964.PA4239 208964.PA3331 433 0 0 433
208964.PA4239 208964.PA0965 0 0 394 393
208964.PA4239 208964.PA4277 643 0 0 643
208964.PA4239 208964.PA3049 492 0 0 491
208964.PA4239 208964.PA2739 367 0 0 367
208964.PA4239 208964.PA2719 166 0 0 165
208964.PA4239 208964.PA1135 166 0 0 165
208964.PA4239 208964.PA1578 425 0 0 424
208964.PA4239 208964.PA4266 710 0 0 710
208964.PA4239 208964.PA4245 960 0 358 972
208964.PA4239 208964.PA2147 166 0 0 165
208964.PA4239 208964.PA2743 492 0 0 491
208964.PA4239 208964.PA1675 492 0 0 491
208964.PA4239 208964.PA4340 205 0 0 205
208964.PA4239 208964.PA3987 175 0 0 175
208964.PA4239 208964.PA1960 242 0 0 241
208964.PA4239 208964.PA2475 433 0 0 433
208964.PA4239 208964.PA3014 375 0 0 375
208964.PA4239 208964.PA5316 960 0 0 959
208964.PA4239 208964.PA1425 579 0 0 579
208964.PA4239 208964.PA1208 328 0 0 328
208964.PA4239 208964.PA4761 376 0 0 376
208964.PA4239 208964.PA4986 191 0 0 191
208964.PA4239 208964.PA3337 512 244 0 615
208964.PA4239 208964.PA2320 173 0 0 173
208964.PA4239 208964.PA3266 242 0 0 241
208964.PA4239 208964.PA1800 492 0 0 491
208964.PA4239 208964.PA0639 549 337 0 688
208964.PA4239 208964.PA3861 205 451 0 544
208964.PA4239 208964.PA4807 806 0 0 806
208964.PA4239 208964.PA4385 175 0 0 175
208964.PA4239 208964.PA2122 649 0 0 649
208964.PA4239 208964.PA0953 188 0 0 188
208964.PA4239 208964.PA4612 169 0 0 169
208964.PA4239 208964.PA3300 347 0 0 347
208964.PA4239 208964.PA4261 960 0 0 959
208964.PA4239 208964.PA2071 710 0 0 710
208964.PA4239 208964.PA4780 380 621 0 754
208964.PA4239 208964.PA0307 188 0 0 188
208964.PA4239 208964.PA3591 375 0 0 375
208964.PA4239 208964.PA2548 195 0 0 195
208964.PA4239 208964.PA4409 492 0 0 491
208964.PA4239 208964.PA5334 274 0 0 274
208964.PA4239 208964.PA1481 188 0 0 188
208964.PA4239 208964.PA4244 960 0 0 959
208964.PA4239 208964.PA1178 425 0 0 424
208964.PA4239 208964.PA4257 960 924 0 996
208964.PA4239 208964.PA4253 960 0 0 959
208964.PA4239 208964.PA1266 191 0 0 191
208964.PA4239 208964.PA4329 654 0 0 654
208964.PA4239 208964.PA0961 242 0 0 241
208964.PA4240 208964.PA1624 195 0 0 195
208964.PA4240 208964.PA1617 178 0 79 210
208964.PA4240 208964.PA4585 805 0 0 805
208964.PA4240 208964.PA4336 173 0 0 173
208964.PA4240 208964.PA2968 429 0 0 429
208964.PA4240 208964.PA1041 205 0 0 205
208964.PA4240 208964.PA1737 375 0 0 375
208964.PA4240 208964.PA3810 397 0 0 396
208964.PA4240 208964.PA0428 195 451 0 539
208964.PA4240 208964.PA4273 806 0 0 806
208964.PA4240 208964.PA0070 195 0 0 195
208964.PA4240 208964.PA5338 547 0 0 547
208964.PA4240 208964.PA4246 960 964 357 998
208964.PA4240 208964.PA4270 588 0 358 724
208964.PA4240 208964.PA5343 512 250 0 618
208964.PA4240 208964.PA1294 706 0 0 706
208964.PA4240 208964.PA2841 375 0 0 375
208964.PA4240 208964.PA4259 960 964 211 998
208964.PA4240 208964.PA4741 960 964 358 998
208964.PA4240 208964.PA3146 512 250 0 618
208964.PA4240 208964.PA0579 980 0 0 979
208964.PA4240 208964.PA5008 490 208 0 578
208964.PA4240 208964.PA4274 960 0 0 959
208964.PA4240 208964.PA5315 960 0 0 959
208964.PA4240 208964.PA4595 579 0 0 579
208964.PA4240 208964.PA4743 652 0 0 652
208964.PA4240 208964.PA1562 560 0 0 560
208964.PA4240 208964.PA4172 0 0 152 151
208964.PA4240 208964.PA3717 195 0 0 195
208964.PA4240 208964.PA3657 571 0 0 571
208964.PA4240 208964.PA1119 205 0 0 205
208964.PA4240 208964.PA4760 527 0 0 527
208964.PA4240 208964.PA4242 951 0 0 951
208964.PA4240 208964.PA1777 205 0 0 205
208964.PA4240 208964.PA4252 960 0 0 959
208964.PA4240 208964.PA4264 960 924 319 997
208964.PA4240 208964.PA1821 375 0 0 375
208964.PA4240 208964.PA4937 312 0 0 311
208964.PA4240 208964.PA1498 655 0 0 655
208964.PA4240 208964.PA2102 598 203 0 665
208964.PA4240 208964.PA5418 199 0 0 199
208964.PA4240 208964.PA3950 195 451 0 539
208964.PA4240 208964.PA2566 199 0 0 199
208964.PA4240 208964.PA4735 195 0 0 195
208964.PA4240 208964.PA0767 806 0 358 870
208964.PA4240 208964.PA4661 367 0 0 367
208964.PA4240 208964.PA4260 960 0 0 959
208964.PA4240 208964.PA4568 960 0 0 959
208964.PA4240 208964.PA4269 567 0 0 567
208964.PA4240 208964.PA5252 579 0 0 579
208964.PA4240 208964.PA1234 202 0 0 202
208964.PA4240 208964.PA0934 547 0 0 547
208964.PA4240 208964.PA1874 205 0 0 205
208964.PA4240 208964.PA3482 129 0 399 454
208964.PA4240 208964.PA2694 202 0 0 202
208964.PA4240 208964.PA4254 960 964 358 998
208964.PA4240 208964.PA4250 960 924 0 996
208964.PA4240 208964.PA2622 292 0 0 292
208964.PA4240 208964.PA3656 960 964 357 998
208964.PA4240 208964.PA2259 173 0 0 173
208964.PA4240 208964.PA4255 960 0 0 959
208964.PA4240 208964.PA3746 805 0 0 805
208964.PA4240 208964.PA4602 161 0 0 161
208964.PA4240 208964.PA2742 960 0 0 959
208964.PA4240 208964.PA2748 571 0 0 571
208964.PA4240 208964.PA4247 960 0 0 959
208964.PA4240 208964.PA3742 960 0 0 959
208964.PA4240 208964.PA1240 375 0 0 375
208964.PA4240 208964.PA0455 195 451 0 539
208964.PA4240 208964.PA4567 960 0 0 959
208964.PA4240 208964.PA0214 429 0 0 429
208964.PA4240 208964.PA3019 579 0 0 579
208964.PA4240 208964.PA4468 567 0 0 567
208964.PA4240 208964.PA3653 806 0 0 806
208964.PA4240 208964.PA3227 249 0 0 248
208964.PA4240 208964.PA4361 512 250 0 618
208964.PA4240 208964.PA1191 527 0 0 527
208964.PA4240 208964.PA2477 202 0 0 202
208964.PA4240 208964.PA4268 960 924 358 997
208964.PA4240 208964.PA4563 960 0 0 959
208964.PA4240 208964.PA4840 806 0 0 806
208964.PA4240 208964.PA1021 375 0 0 375
208964.PA4240 208964.PA3287 161 0 0 161
208964.PA4240 208964.PA0770 806 0 0 806
208964.PA4240 208964.PA3903 492 0 0 491
208964.PA4240 208964.PA1964 579 0 0 579
208964.PA4240 208964.PA3554 512 250 0 618
208964.PA4240 208964.PA0744 375 0 0 375
208964.PA4240 208964.PA2744 675 0 0 675
208964.PA4240 208964.PA3563 173 0 0 173
208964.PA4240 208964.PA3526 205 0 0 205
208964.PA4240 208964.PA3466 195 451 0 539
208964.PA4240 208964.PA1159 292 0 0 292
208964.PA4240 208964.PA0592 805 0 0 805
208964.PA4240 208964.PA1794 644 0 0 644
208964.PA4240 208964.PA4873 397 0 0 396
208964.PA4240 208964.PA1048 205 0 0 205
208964.PA4240 208964.PA4631 512 250 0 618
208964.PA4240 208964.PA0973 205 0 0 205
208964.PA4240 208964.PA3426 375 0 0 375
208964.PA4240 208964.PA4258 960 0 0 959
208964.PA4240 208964.PA4239 960 924 358 997
208964.PA4240 208964.PA4745 492 0 0 491
208964.PA4240 208964.PA4251 960 0 0 959
208964.PA4240 208964.PA2890 375 0 0 375
208964.PA4240 208964.PA5454 512 250 0 618
208964.PA4240 208964.PA4572 195 0 0 195
208964.PA4240 208964.PA4746 492 0 0 491
208964.PA4240 208964.PA5398 199 0 0 199
208964.PA4240 208964.PA0355 173 0 0 173
208964.PA4240 208964.PA4256 960 0 0 959
208964.PA4240 208964.PA4276 492 0 0 491
208964.PA4240 208964.PA4932 960 0 0 959
208964.PA4240 208964.PA2840 195 451 0 539
208964.PA4240 208964.PA3601 699 0 0 699
208964.PA4240 208964.PA3692 205 0 0 205
208964.PA4240 208964.PA0745 375 0 0 375
208964.PA4240 208964.PA4934 980 540 0 990
208964.PA4240 208964.PA2767 375 0 0 375
208964.PA4240 208964.PA1793 249 0 0 248
208964.PA4240 208964.PA5254 195 0 0 195
208964.PA4240 208964.PA3745 960 924 358 997
208964.PA4240 208964.PA4262 960 924 357 997
208964.PA4240 208964.PA4980 375 0 0 375
